id_acao;ano_exercicio;cd_acao;nome
49171;2004;4813;VEICULACAO DA PROGRAMACAO CULTURAL E JORNALISTICA.
49172;2002;4134;EDICAO E DISTRIBUICAO DE PUBLICACOES LITERARIAS
49173;2002;1089;APOIO FINANCEIRO A PRODUCAO CINEMATOGRAFICA
49174;2003;4569;FORMACAO ARTISTICO-CULTURAL
49175;2006;4114;FORMACAO DE GESTORES NA AREA DA CULTURA, PATRIMONIO E AFINS
49176;2006;4208;FORMACAO E DIFUSAO ARTISTICO CULTURAL
49177;2007;4208;FORMACAO E DIFUSAO ARTISTICO CULTURAL
49178;2007;4274;QUALIFICACAO E APERFEICOAMENTO NAS AREAS ARTISTICO-CULTURAIS
49179;2006;4276;QUALIFICACAO PROFISSIONAL EM CONSERVACAO E RESTAURACAO NA CONSTRUCAO CIVIL
49180;2007;4117;GESTAO DE MECANISMOS DE INCENTIVO A CULTURA
49181;2007;4277;PROMOCAO DE ACAO EDUCATIVA
49182;2010;1294;ADEQUACAO DA AREA E DOS EDIFICIOS DO CIRCUITO CULTURAL PRACA DA LIBERDADE
49183;2000;4097;GESTAO,PRESERV.E DIVULGACAO DE DOC.PUBLICOS E PRIVADOS DE INT.PUBLICO
49184;2000;4134;PROMOCAO E FOMENTO DA ATIVIDADE    LITERARIA
49185;2000;4137;PRODUCAO E APRESENTACAO DE         ESPETACULOS DOS CORPOS ESTAVEIS
49186;2001;4174;PROMOCAO ARTISTICO CULTURAL
49187;2001;4226;PROMOCAO, PRODUCAO E DIFUSAO       CULTURAL
49188;2008;4248;PRODUCAO E TRANSMISSAO DE PROGRAMACAO ARTISTICA, CULTURAL E JORNALISTICA
49189;2011;4248;PRODUCAO E TRANSMISSAO DE PROGRAMACAO ARTISTICA, CULTURAL E JORNALISTICA
49190;2012;4248;PRODUCAO E TRANSMISSAO DE PROGRAMACAO ARTISTICA, CULTURAL E JORNALISTICA
49191;2006;2016;MANUTENCAO E PRODUCAO TECNICA
49192;2000;2006;ADMINISTRACAO FINANCEIRA E         CONTABILIDADE
49193;1999;4248;SERVICOS MEDICOS, ODONTOLOGICOS E  PREVIDENCIARIOS REGIONAIS
49194;1998;4249;ATENCAO HOSPITALAR NO HOSPITAL     GOVERNADOR ISRAEL PINHEIRO
49195;1999;4249;ATENCAO HOSPITALAR NO HOSPITAL     GOVERNADOR ISRAEL PINHEIRO
49196;1995;4387;SERVICOS ODONTOLOGICOS
49197;1996;4247;ACOLHIMENTO PROVISORIO, ESTUDOS    DE CASOS E TRIAGEM
49198;1998;4273;OPERAC. DAS ACOES DOCONS. EST. DOS  DIREITOS DA CRIANCA E DO ADOLESC.
49199;1998;2455;CUSTAS E EMOLUMENTOS A ENTIDADES   CIVIS
49200;1997;2455;CUSTAS E EMOLUMENTOS A ENTIDADES   CIVIS
49201;1997;4213;POLITICA DE APOIO E ASSISTENCIAA   PESSOA PORTADORA DE DEFICIENCIA
49202;1998;4213;POLITICA DE APOIO E ASSISTENCIA A  PESSOA PORTADORA DE DEFICIENCIA
49203;1998;4275;OPERACIONALIZACAO DAS ACOES DO     CONS. EST. DE ASSISTENCIA SOCIAL
49204;1998;4299;MANUTENCAO DOS CONSELHOS
49205;1998;4880;DEFESA CIVIL
49206;1997;4198;ASSISTENCIA PREVIDENCIARIA E       SECURITARIA
49207;1998;4303;RESERVA DE BENEFICIOS
49208;1999;4303;RESERVA DE BENEFICIOS
49209;1996;4320;SERVICOS ASSISTENCIAIS
49210;1995;2435;PROVENTOS DE INATIVOS MILITARES
49211;1995;2450;COMPLEMENTACAO DE PENSAO
49212;1995;2451;CONSTITUICAO DA RESERVA DE         BENEFICIOS
49213;2008;4404;SISTEMA DE INFORMACOES REGIONAIS
49214;1995;2070;GERENCIAMENTO DE TRANSPORTE E TRAFEGO
49215;2012;4065;CONSTRUCAO, REFORMA E AMPLIACAO DE MORADIAS ESTUDANTIS PARA ADOLESCENTES E JOVENS
49216;2011;1302;CONSTRUCAO, REFORMAS E MELHORIAS EM UNIDADES HABITACIONAIS
49217;2007;7734;PROGRAMACAO A CARGO DA COMPANHIA DE HABITACAO DO ESTADO DE MINAS GERAIS - COHAB
49218;2004;1015;FINANCIAMENTO HABITACIONAL AOS SERVIDORES DA SECRETARIA DA ASSEMBLEIA
49219;2011;4012;LOCACAO DE UNIDADES HABITACIONAIS PARA SERVIDORES DA AREA DE SEGURANCA PUBICA EM SITUACAO DE RISCO
49220;2006;1842;PROJETOS ESPECIAIS E EMERGENCIAIS
49221;2007;1842;PROJETOS ESPECIAIS E EMERGENCIAIS
49222;2003;1383;APOIO HABITACIONAL AOS SERVIDORES
49223;2009;7734;PROGRAMACAO A CARGO DA COMPANHIA DE HABITACAO DO ESTADO DE MINAS GERAIS - COHAB
49224;2008;4084;FINANCIAMENTO HABITACIONAL AOS SERVIDORES DA ASSEMBLEIA LEGISLATIVA
49225;2001;1058;PROGRAMA MINAS + HUMANA-PROLAR
49226;2001;7432;PROGRAMACAO A CARGO DA COMPANHIA DE HABITACAO DO ESTADO DE MG-COHAB
50467;2015;4165;APOIO AO ATLETA E AO PROFISSIONAL DO ESPORTE
50468;2016;4452;RECEPTIVIDADE NOS JOGOS OLIMPICOS E PARALIMPICOS RIO 2016
50469;2016;4507;AMPLIACAO E REESTRUTURACAO DE ESPACOS ESPORTIVOS
50470;2014;7896;GESTAO DA DIVIDA FUNDADA CONTRATUAL EXTERNA
50471;2015;7009;COMPLEMENTACAO FINANCEIRA DO REGIME PROPRIO DE PREVIDENCIA SOCIAL - RPPS
50472;2015;4090;GESTAO AMBIENTAL DE RESIDUOS
50473;2016;4267;CONSTRUCAO DE MAPEAMENTO TERRITORIAL
50474;2016;4273;MANUTENCAO DA DIVISAO TERRITORIAL DE MINAS GERAIS
50475;2014;4032;CONSTRUCAO DE MAPEAMENTO TERRITORIAL E DENSIFICACAO DA REDE DE MARCOS GEODESICOS DE 1O ORDEM
50476;2013;4106;CONSTRUCAO DE MAPEAMENTO TERRITORIAL E SISTEMAS DE INFORMACAO GEOGRAFICA
50477;2016;1081;REGIONALIZACAO HARMONICA DO ENSINO TECNICO, PROFISSIONALIZANTE E SUPERIOR
50478;2014;1391;OPERACIONALIZACAO DE CVTS E TELECENTROS
50479;2014;4573;DESENVOLVIMENTO DE ATIVIDADES DE PESQUISA APLICADA EM AGUAS
50480;2014;4188;DESENVOLVIMENTO TECNOLOGICO PARA INDUSTRIA
50481;2014;4577;PROJETOS DE PESQUISA TECNOLOGICA
50482;2013;1131;REDE DE INOVACAO TECNOLOGICA / SECTES
50483;2016;1054;CONSTRUCAO DA NOVA SEDE DA FAPEMIG
50484;2016;4105;INDUCAO,INOVACAO E TRANSFERENCIA DO CONHECIMENTO A PROGRAMAS E PROJETOS DE PESQUISA
50485;2013;4614;CAPACITACAO DE PESQUISADORES DAS INSTITUICOES ESTADUAIS E CONCESSAO DE BOLSAS DE ESTUDO A INSTITUICO
50486;2014;4615;REALIZACAO DE ESTUDOS TECNICOS
50487;2015;4627;INVESTIMENTOS EM EVENTOS TECNICOS E CIENTIFICOS,  DIVULGACAO  E DIFUSAO DE RESULTADOS DE PESQUISA TE
50488;2015;4477;VERIFICACAO E FISCALIZACAO EM PRODUTOS PRE-MEDIDOS
50489;2014;4486;EXECUCAO DE SERVICOS METROLOGICOS
50490;2016;4140;CONTROLE, GESTAO E MOBILIZACAO SOCIAL PARA O DESENVOLVIMENTO RURAL
50491;2015;4431;CONTROLE E GESTAO SOCIAL DAS POLITICAS PUBLICAS DE AGRICULTURA FAMILIAR -SEDA
50492;2013;4132;FEIRA AGROPECUARIA SUPERAGRO
50493;2015;4132;FEIRA AGROPECUARIA SUPERAGRO
50494;2010;0;SEM DESCRICAO
50495;2000;2127;DIRECAO ADMINISTRATIVA
50496;1995;2368;DIRECAO ORGANIZACIONAL INTERNA
50497;1999;2288;SERVICOS DE APOIO ADMINISTRATIVO E FINANCEIRO
50498;1995;2026;DESENVOLV. E MANUTENCAO DE SERVICOS DE INFORMATICA DO LEGISLATIVO
50499;2004;1027;ACOMPANHAMENTO DAS POLITICAS PUBLICAS
50500;2004;4011;ELABORACAO LEGISLATIVA E ACOMPANHAMENTO DAS POLITICAS PUBLICAS
50501;2006;4013;ESTUDOS, PESQUISAS E DESENVOLVIMENTO DE PROJETOS
50502;2001;4123;ELABORACAO LEGISLATIVA E           ACOMPANHAM. DAS POLITICAS PUBLICAS
50503;2001;4476;FISCALIZACAO CONTABIL, FINANCEIRA, ORCAMENTARIA, OPERAC.E PATRIMONIAL
50504;2002;2127;DIRECAO ADMINISTRATIVA
50505;2003;2127;DIRECAO ADMINISTRATIVA
50506;2007;2010;DIRECAO DE POLITICA INSTITUCIONAL
50507;2008;2009;DIRECAO ADMINISTRATIVA
50508;2012;2009;DIRECAO ADMINISTRATIVA
50509;2009;7004;PRECATORIOS E SENTENCAS JUDICIARIAS
50510;2008;7006;PROVENTOS DE INATIVOS CIVIS E PENSIONISTAS
50511;1998;1298;APOIO A PREVENCAO, FISCALIZACAO E  REPRESSAO DE ENTORPECENTES
50512;1997;4056;PROCURADORIA DE JUSTICA
50513;1999;1574;AMPLIACAO E MELHORIA DE UNIDADES   DA SEC.DE EST.DA SEGURANCA PUBLICA
50514;1997;4413;ASSISTENCIA A DETENTOS
50515;1999;4413;ASSISTENCIA A DETENTOS
50516;1995;1019;CONSTRUCAO DE UNIDADE PREDIAL
50517;1997;4571;CONSTRUCAO E REFORMA DE UNIDADES DA SECRETARIA DE ESTADO DA JUSTICA
50518;1999;2434;CAPACITACAO DE RECURSOS HUMANOS
50519;1997;4139;DIRECAO DA POLITICA GOVERNAMENTAL
50520;1995;2106;COORDENADORIA DE ADMINISTRACAO     REGIONAL
50521;1995;2156;SISTEMA INTEGRADO DE ADMINISTRACAO FINANCEIRA - SIAF
50522;1995;2167;INDENIZACOES ADMINIST. E JUDICIAIS
50523;1999;2180;GERENCIAMENTO DO PROCESSO DE       EXTINCAO DA MINASCAIXA
50524;1999;2273;RACIONALIZACAO DO SERVICO DE       TRANSPORTE
50525;1997;2288;SERVICOS DE APOIO ADMINISTRATIVO E FINANCEIRO
50526;1998;2383;APOIO AO FUNDO DE PREVIDENCIA      SUPLETIVA
50527;1997;2553;CAPACITACAO DE RECURSOS HUMANOS
50528;1995;4111;ORIENTACAO E SUPERVISAO DAS ATIV.  DE SAUDE DO SERVIDOR
50529;1996;4325;SERVICO DE LOTERIA INSTANTANEA
50530;1999;4325;SERVICO DE LOTERIA INSTANTANEA
50531;1997;4422;PLANEJAMENTO E ACOMPANHAMENTO DE   OBRAS
50532;1998;4422;PLANEJAMENTO E GERENCIAMENTO DE    OBRAS
50533;1995;2101;DIVULGACAO E RELACOES PUBLICAS
50534;1996;2101;DIVULGACAO E RELACOES PUBLICAS
50535;1998;3055;COMUNICACAO DE DADOS-INFOVIA/MG
50536;1999;3118;MODERNIZACAO AMBIENTE DE PRODUCAO
50537;1996;4043;CANALIZACAO DE CORREGOS
50538;1997;4043;CANALIZACAO DE CORREGOS
50539;1995;4079;EQUIPAMENTOS URBANOS E OBRAS DE    INFRAESTRUTURA
50540;1996;4323;CONSTRUCAO, AMPLIACAO E CONSERVACAO DE PREDIOS ESCOLARES DO ESTADO
50541;1996;4446;CONSTRUCAO, AMPLIACAO E REPAROS DE UNIDADES DA FHEMIG
50542;1995;4573;CONSTRUCAO, AMPLIACAO E REPAROS DE UNIDADES DA POLICIA CIVIL
50543;1997;4576;CONSTRUCAO E REFORMA DE UNIDADES DA SECRETARIA DE ESTADO DE SAUDE
50544;1999;2081;ENCARGOS DA ADMINISTRACAO          FINANCEIRA
50545;1998;2161;PROGRAMACAO A CARGO DA MINAS GERAIS ADMINISTRACAO E SERVICO S/A - MGS
50546;1999;2161;PROGRAMACAO A CARGO DA MINAS GERAIS ADMINISTRACAO E SERVICO S/A - MGS
50547;1996;2203;GESTAO DA DIVIDA CONTRATADA EXTERNA
50548;1998;2207;GESTAO DA DIVIDA MOBILIARIA EXTERNA
50549;1999;6005;PARTICIPACAO SOCIETARIA
50550;1999;4173;RECRUTAMENTO E TREINAMENTO DE      RECURSOS HUMANOS
50551;1999;2179;PLANEJAMENTO SETORIAL
50552;1995;4004;ACOMPANHAMENTO DOS PLANOS E ACOES  DE GOVERNO
50553;1995;4017;COORDENACAO E AVALIACAO DO         PLANEJAMENTO ESTADUAL
50554;1995;4019;COORDENACAO DE PROGRAMAS DE        ARTICULACAO COM OS MUNICIPIOS
50555;1996;4019;COORDENACAO DE PROGRAMAS DE        ARTICULACAO COM OS MUNICIPIOS
50556;1996;4442;ASSESSORAMENTO ECONOMICO AO GOVERNO
50557;1995;4253;PLANEJAMENTO INSTITUCIONAL DE      GOVERNO
50558;1998;4255;ESTUDOS ECONOMICOS E SOCIAIS
50559;1996;4309;COORD. E ELABORACAO DE PROGRAMA DE PESQUISA SOCIAL E POLITICA
50560;1996;4317;COORDENACAO E ELABORACAO DE        PROGRAMA DE DESENVOLV. MUNICIPAL
50561;1997;4769;ESTUDOS REGIONAIS E SETORIAIS
50562;1996;4443;ESCOLA DE GOVERNO
50563;1999;4064;CARTOGRAFIA BASICA, TEMATICA E     DIGITAL
50564;1996;4526;DESENVOLVIMENTO DE PROCESSOS E     PRODUTOS
50565;1997;4529;DESENVOLVIMENTO DE TECNOLOGIAS DE  MATERIAIS
50566;1998;4028;PLANEJAMENTO E DIFUSAO DE CIENCIA E TECNOLOGIA
50567;1996;4835;FOMENTO E APOIO A CAPACITACAO DE   REC. HUMANOS DA ADM. PUBLICA
50568;1997;4836;FOMENTO E APOIO A PROGRAMAS E      PROJETOS DE PESQUISA
50569;1999;1088;APOIO A MISSOES TECNOLOGICAS
50570;2000;1100;IMPLEMENTACAO E IMPLANTACAO DOS    PROJETOS DE INFORMATICA
50571;2005;4581;APOIO AS ACOES DE PROTECAO E DEFESA AO CONSUMIDOR
50572;2002;4056;PROCURADORIA DE JUSTICA
50573;2003;4056;PROCURADORIA DE JUSTICA
50574;2004;4491;PROCURADORIA DE JUSTICA
50575;2005;4491;PROCURADORIA DE JUSTICA
50576;2006;4493;PROMOTORIA DE JUSTICA
50577;2009;4491;PROCURADORIA DE JUSTICA
50578;2011;4493;PROMOTORIA DE JUSTICA
50579;2012;4493;PROMOTORIA DE JUSTICA
50580;2011;1064;CONSTRUCAO, AMPLIACAO E REFORMA DE SEDES PROPRIAS
50581;1995;4050;ESTUDOS E PROJETOS DE QUALIDADE    AMBIENTAL
50582;1998;2052;PROVENTOS DE INATIVOS CIVIS
51661;2008;2056;DESENVOLVIMENTO DE RECURSOS HUMANOS/SUS
51662;2012;1112;ATENDE SAUDE
51663;2011;4287;DESENVOLVIMENTO DE TECNOLOGIA DA INFORMACAO PARA ATENCAO PRIMARIA A SAUDE
51664;2011;4192;REDE DE ATENCAO AO IDOSO - MAIS VIDA
51665;2011;1116;AMPLIACAO DA COBERTURA POPULACIONAL DO PSF
51666;2010;1127;FINANCIAMENTO DE REFORMA, CONSTRUCAO E EQUIPAMENTO DAS UNIDADES BASICAS DE SAUDE DO PSF
51667;2012;1127;AMPLIACAO DA ESTRUTURA DA ATENCAO PRIMARIA
51668;2012;4072;ATENCAO A SAUDE DAS COMUNIDADES QUILOMBOLAS
51669;2012;4285;ATENCAO A SAUDE DAS PESSOAS QUE VIVEM E CONVIVEM COM DST/HIV/AIDS
51670;2012;4391;FOMENTO E EXECUCAO DE ACOES DE SAUDE
51671;2012;4468;ATENCAO A SAUDE DAS COMUNIDADES INDIGENAS
51672;2004;4704;CONCESSAO DE AUXILIO FINANCEIRO
51673;2003;4932;RESERVA TECNICA
51674;2007;1564;ESTRUTURACAO DA REDE ASSISTENCIAL
51675;2004;4241;REDE ESTADUAL DE REGULACAO EM SAUDE
51676;2005;4335;SAUDE EM CASA
51677;1999;6004;AMORTIZACAO DE DIVIDA EXTERNA
51678;1995;3107;EXPANSAO DAS INSTALAC. DE OPERACAO DO SISTEMA DE TELECOMUNICACOES
51679;1995;3150;CONSTRUCAO DA USINA DE IGARAPAVA
51680;1995;3141;PROG.DE DESENVOLVIMENTO REGIONAL   JAIBA/MORRO SOLTO - JAIBA II
51681;1995;2162;PROGRAMACAO A CARGO DA COMPANHIA MINERADORA DE MINAS GERAIS - COMIG
51682;1995;4385;ESTUDO E FOMENTO DE ATIVIDADE      MINERAL
51683;1997;4385;ESTUDO E FOMENTO DE ATIVIDADE      MINERAL
51684;1999;1580;MAPEAMENTO GEOLOGICO
51685;1998;3145;PROJETO GAS NATURAL
51686;2004;7022;BENEFICIOS PREVIDENCIARIOS-FAPEMIG
51687;2005;7082;BENEFICIOS PREVIDENCIARIOS-IGA
51688;2007;7089;BENEFICIOS PREVIDENCIARIOS-FUNDACAO HELENA ANTIPOFF
51689;2004;7091;BENEFICIOS PREVIDENCIARIOS-FUCAM
51690;2005;7091;BENEFICIOS PREVIDENCIARIOS-FUCAM
51691;2006;7091;BENEFICIOS PREVIDENCIARIOS-FUCAM
51692;2006;7094;BENEFICIOS PREVIDENCIARIOS-FAOP
51693;2004;7096;BENEFICIOS PREVIDENCIARIOS-FUNDACAO CLOVIS SALGADO
51694;2006;7205;BENEFICIOS PREVIDENCIARIOS-DER
51695;2006;7209;BENEFICIOS PREVIDENCIARIOS-FUNED
51696;1997;4015;APOIO AO TRABALHADOR
51697;1999;4271;GESTAO DA POLITICA PUBLICA DO      TRABALHO
51698;2004;2699;OPERACIONALIZACAO DAS ACOES DO CONSELHO ESTADUAL DE PARTICIPACAO E INTEGRACAO DA COMUNIDADE NEGRA
51699;2007;2699;OPERACIONALIZACAO DAS ACOES DO CONSELHO ESTADUAL DE PARTICIPACAO E INTEGRACAO DA COMUNIDADE NEGRA
51700;2007;2702;OPERACIONALIZACAO DAS ACOES DO CONSELHO ESTADUAL ANTI-DROGAS
51701;2005;2742;OPERACIONALIZACAO DAS ACOES DO CONSELHO ESTADUAL DA JUVENTUDE
51702;2006;2742;OPERACIONALIZACAO DAS ACOES DO CONSELHO ESTADUAL DA JUVENTUDE
51703;2006;2751;OPERACIONALIZACAO DAS ACOES DO CONSELHO ESTADUAL DA MULHER
51704;2005;2770;OPERACIONALIZACAO DAS ACOES DO CONSELHO ESTADUAL DE DIREITOS DIFUSOS
51705;2012;4079;IMPLANTACAO DO PLANO DE ENFRENTAMENTO DA VIOLENCIA SEXUAL INFANTO-JUVENIL
51706;2009;4110;PROMOCAO DA IGUALDADE RACIAL E DOS DIREITOS DE COMUNIDADES TRADICIONAIS
51707;2011;4112;MONITORAR E AVALIAR AS POLITICAS DE DIREITOS HUMANOS
51708;2008;4008;MUTIRAO PELA SEGURANCA ALIMENTAR NUTRICIONAL EM MINAS GERAIS - PROSAN
51709;2002;4697;GESTAO DO CONSELHO DE SEGURANCA ALIMENTAR - CONSEA-MG
51710;2007;1310;MUTIRAO PELA SEGURANCA ALIMENTAR NUTRICIONAL EM MINAS GERAIS - PRO SAN
51711;2008;1140;INSTALACAO E MANUTENCAO DE CENTROS DE REFERENCIA EM SEGURANCA ALIMENTAR E NUTRICIONAL SUSTENTAVEL -
51712;2011;4253;PROTECAO A VITIMAS E TESTEMUNHAS AMEACADOS DE MORTE - PROVITA
51713;2003;4337;ASSISTENCIA AO INDIVIDUO PRIVADO DE LIBERDADE
51714;2012;4644;CONSOLIDACAO E APRIMORAMENTO DO SISTEMA ESTADUAL DE DIREITOS HUMANOS - NAVCV
51715;2012;4645;CONSOLIDACAO E APRIMORAMENTO DO SISTEMA ESTADUAL DE DIREITOS HUMANOS - PPDAM
51716;2009;4109;CENTRO DE REFERENCIA EM ALCOOL, TABACO E OUTRAS DROGAS
51717;2010;4109;CENTRO DE REFERENCIA EM ALCOOL, TABACO E OUTRAS DROGAS
51718;2008;4418;PAPO LEGAL - DIALOGOS COMUNITARIOS PARA PREVENCAO AO USO E ABUSO DE DROGAS
51719;2008;4422;CONCURSO DE FRASES , DESENHOS E PROJETOS - VIVA FELIZ SEM DROGAS
51720;2005;1965;FORTALECIMENTO DA OUVIDORIA DA POLICIA
51721;2004;4285;MANUTENCAO DE NUCLEOS DA OUVIDORIA NAS MACRORREGIOES DO ESTADO DE MINAS GERAIS
51722;2004;4456;MANUTENCAO DO CENTRO DE REFERENCIA DO CIDADAO
51723;2005;4515;INDENIZACAO AS VITIMAS DE TORTURA
51724;2003;1676;APOIO A PROMOCAO, DIVULGACAO E DEFESA DOS DIREITOS HUMANOS
51725;2002;4338;PROMOCAO E DEFESA DOS DIREITOS     HUMANOS
51726;2003;4338;PROMOCAO E DEFESA DOS DIREITOS     HUMANOS
51727;2007;4458;ESCRITORIO DE DIREITOS HUMANOS
51728;2006;4034;LEVANTAMENTO EPIDEMIOLOGICO DO USO INDEVIDO DE SUBSTANCIAS PSICOATIVAS
51729;2009;4695;APOIO AS ACOES DO FUNDO DE DEFESA DOS DIREITOS DIFUSOS
51730;2001;1158;APOIO AO PROGRAMA DE AMPLIACAO E   MELHORIA DO SIST.PENITENCIARIO
51731;2001;1676;APOIO AOS PROG.DE PROMOCAO, DIVULG. E DEFESA DOS DIREITOS HUMANOS
51732;2001;1298;APOIO A PREVENCAO, FISCALIZACAO E  REPRESSAO DE ENTORPECENTES
51733;2007;4400;HABILITACAO DE PROFESSORES PARA O ENSINO FUNDAMENTAL E MEDIO
51734;2003;4481;APOIO AOS CAMPI FUNDACIONAIS DA UEMG
51735;2004;4736;DESENVOLVIMENTO DA EDUCACAO INFANTIL
51736;2009;2104;APOIO ADMINISTRATIVO A EDUCACAO DE JOVENS E ADULTOS
51737;2011;2104;APOIO ADMINISTRATIVO A EDUCACAO DE JOVENS E ADULTOS
51738;2008;4029;DESENVOLVIMENTO DA EDUCACAO DE JOVENS E ADULTOS
51739;2010;4029;DESENVOLVIMENTO DA EDUCACAO DE JOVENS E ADULTOS
51740;2002;4654;DESENVOLVIMENTO DA EDUCACAO DE JOVENS E ADULTOS
51741;2010;2102;APOIO ADMINISTRATIVO A EDUCACAO ESPECIAL
51742;2012;2092;APOIO ADMINISTRATIVO A EDUCACAO ESPECIAL
51743;2001;4623;QUALIFICACAO PROFISSIONAL
51744;2000;2563;APOIO AS ACOES DE ATENDIMENTO A    CRIANCA E AO ADOLESCENTE
51745;2001;1031;PROGRAMA FAMILIAR PARA A EDUCACAO - BOLSA ESCOLA
51746;2001;2636;ORGANIZACAO DO ATENDIMENTO ESCOLAR-ENSINO FUNDAMENTAL
51747;2001;2638;AVALIACAO EDUCACIONAL - ENSINO     FUNDAMENTAL
51748;2000;2646;ORGANIZACAO DO ATENDIMENTO ESCOLAR-ENSINO MEDIO
51749;2001;2646;ORGANIZACAO DO ATENDIMENTO ESCOLAR-ENSINO MEDIO
51750;2000;2647;DEMOCRATIZACAO DA GESTAO ESCOLAR - ENSINO MEDIO
51751;2000;1672;CONST., AMPLIACAO E REFORMA DE     PREDIOS ESCOLARES-ENS.PROFISSIONAL
51752;2000;4481;APOIO AOS CAMPI FUNDACIONAIS DA    UEMG
51753;2001;4522;DESENVOLVMENTO DO ENSINO, DA       PESQUISA E DA EXTENSAO
51754;2001;4467;DESENVOLVIMENTO E COORDENACAO DE   PESQUISA
51755;2009;4164;APOIO A PROJETOS DE PESQUISA CIENTIFICA DA UNIMONTES
51756;2011;4164;APOIO A PROJETOS DE PESQUISA CIENTIFICA DA UNIMONTES
51757;2011;4250;APOIO A PROJETOS DE PESQUISA CIENTIFICA - PAPQ
51758;2012;4250;APOIO A PROJETOS DE PESQUISA CIENTIFICA - PAPQ
51759;2012;4233;FORMACAO DE MESTRES E DOUTORES
51760;2009;4233;POS GRADUACAO LATO E STRICTO SENSU DA UNIMONTES
51761;2000;4622;FORMACAO PEDAGOGICA PARA DOCENTES
51762;2011;2103;TRANSPORTE ESCOLAR
51763;2012;2103;TRANSPORTE ESCOLAR
51764;1996;2039;DIRECAO SUPERIOR DO SISTEMA UNICO  DE SAUDE
51765;1997;2039;DIRECAO SUPERIOR DO SISTEMA UNICO  DE SAUDE
51766;1996;4472;DESENV. DE CONHECIMENTOS VOLTADOS  A PROMOCAO DA SAUDE HUMANA E ANIMAL
51767;2009;1173;IMPLANTACAO DO SISTEMA INTEGRADO DE INFORMACAO GERENCIAL DO SETOR ESPORTE
49227;2010;1163;DESENVOLVIMENTO E IMPLANTACAO DO SISTEMA ESTADUAL DE INFORMACOES DE SANEAMENTO
49228;2006;7737;PROGRAMACAO A CARGO DA COMPANHIA DE SANEAMENTO DE MINAS GERAIS - COPASA
49229;2008;4027;SANEAMENTO BASICO NA ESTRADA REAL
49230;2004;1996;ESTUDO E IMPLANTACAO DE SERVICOS DE AGUA POTAVEL E SANEAMENTO
49231;2007;1218;SANEAMENTO BASICO NA ESTRADA REAL
49232;2004;1439;SANEAMENTO BASICO - ABASTECIMENTO DE AGUA
49233;2004;1883;SANEAMENTO BASICO - COLETA E DISPOSICAO FINAL DE LIXO
49234;2009;4030;ATENDIMENTO A MUNICIPIOS ATRAVES DE  ACOES EMERGENCIAIS CONTRA AS SECAS
49235;2008;4582;POCO PROFUNDO: PERFURACAO, INSTALACAO E DISTRIBUICAO DE AGUA
49236;2004;1970;POCOS PROFUNDOS  PERFURACAO, INSTALACAO E DISTRIBUICAO DE AGUA
49237;2006;4963;ABASTECIMENTO DE AGUA POR CAMINHOES-PIPA
49238;2011;7737;PROGRAMACAO A CARGO DA COMPANHIA DE SANEAMENTO DE MINAS GERAIS - COPASA
49239;2012;7737;PROGRAMACAO A CARGO DA COMPANHIA DE SANEAMENTO DE MINAS GERAIS - COPASA
49240;2010;2066;INTEGRACAO FISICA DAS UNIDADES REGIONAIS DO SISEMA
49241;2006;2013;GESTAO AMBIENTAL DESCENTRALIZADA
49242;2012;4043;APOIO A GESTAO DE RECURSOS HIDRICOS - RECURSOS REEMBOLSAVEIS
49243;2011;4044;MONITORAMENTO DA QUALIDADE DA AGUA
49244;2002;1604;GERENCIAMENTO DO PROHIDRO
49245;2003;1187;PROG.DE DESENVOLV.DE REC.HIDRICOS PARA O SEMIARIDO BRASILEIRO-PROAGUA
49246;2001;4078;CONTROLE DA FAUNA E FLORA, DESENV. SUSTENTAVEL E EDUCACAO AMBIENTAL
49247;2011;4174;MUDANCAS CLIMATICAS, ENERGIA E PRODUCAO SUSTENTAVEL
49248;2010;4177;PRODUCAO DO CONHECIMENTO E AVALIACOES AMBIENTAIS PARA FORTALECIMENTO DAS POLITICAS PUBLICAS DE MEIO
49249;2009;1400;MELHORIA DA QUALIDADE E QUANTIDADE DE RECURSOS HIDRICOS
49250;2001;4075;PRESERVACAO DA VIDA SILVESTRE
49251;2001;1187;PROG.DE DESENVOLV.DE REC.HIDRICOS  PARA O SEMIARIDO BRASILEIRO-PROAGUA
49252;2000;4153;INSTRUMENTOS DE PLANEJAMENTO DA    GESTAO DE BACIAS
49253;2009;1106;CAPACITACAO EM GESTAO DA COMPETITIVIDADE DO APL DE SOFTWARE
49254;2005;4721;CAPACITACAO DE RECURSOS HUMANOS
49255;2012;4348;MAPEAMENTO BASICO SISTEMATICO DE MINAS GERAIS
49256;2010;4678;PRESERVACAO DOS DOCUMENTOS OFICIAIS DA ESTRUTURACAO GEOPOLITICA DE MINAS GERAIS
49257;2011;4678;PRESERVACAO DOS DOCUMENTOS OFICIAIS DA ESTRUTURACAO GEOPOLITICA DE MINAS GERAIS
49258;2010;4241;CAPACITACAO EM METROLOGIA LEGAL E QUALIDADE
49259;2012;4241;CAPACITACAO EM METROLOGIA LEGAL E QUALIDADE
49260;2011;2018;DESENVOLVIMENTO E CAPACITACAO DO SERVIDOR
49261;2011;4699;INDUCAO DE PROGRAMAS E PROJETOS DE PESQUISA
